Date,Departure,Destination,Airline,Price,Departure Time,Arrival Time,Stops,Duration,Flight Type
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,236",09:55,19:00+1,2 stops,40h 05m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Ethiopian Air,"₪3,553",09:00,19:00+1,2 stops,41h 00m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Ethiopian Air,"₪3,576",09:00,19:00+1,1 stop,41h 00m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,"₪3,588",06:50,12:35+1,1 stop,36h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,"₪3,610",06:50,13:55+1,1 stop,38h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪3,818",21:25,22:00+1,1 stop,31h 35m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air Canada,"₪3,833",11:55,12:41+1,1 stop,31h 46m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪3,859",21:00,22:00+1,1 stop,32h 00m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪3,859",15:20,18:10+1,1 stop,33h 50m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪3,859",07:20,11:20+1,1 stop,35h 00m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪3,859",17:55,22:00+1,1 stop,35h 05m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪3,859",12:20,18:10+1,1 stop,36h 50m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪3,859",05:05,11:20+1,1 stop,37h 15m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪3,894",11:55,12:41+1,1 stop,31h 46m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪3,971",05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪3,982",16:20,20:25+1,1 stop,35h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪3,982",16:20,20:25+1,1 stop,35h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪3,982",07:55,13:40+1,1 stop,36h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪3,982",07:55,13:40+1,1 stop,36h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",15:40,20:25+1,2 stops,35h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",15:40,20:25+1,2 stops,35h 45m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",15:40,20:25+1,2 stops,35h 45m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",15:40,20:25+1,2 stops,35h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",15:40,20:25+1,2 stops,35h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",15:40,20:25+1,2 stops,35h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",15:40,20:25+1,2 stops,35h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",15:40,20:25+1,2 stops,35h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",06:05,13:40+1,2 stops,38h 35m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",06:05,13:40+1,2 stops,38h 35m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,011",06:05,13:40+1,2 stops,38h 35m,Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪4,012",05:20,14:40+1,2 stops,40h 20m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪4,037",05:20,14:40+1,2 stops,40h 20m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪4,037",05:20,14:40+1,2 stops,40h 20m,Economy Basic Plus
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪4,037",05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,045",16:20,20:25+1,1 stop,35h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,045",07:55,13:40+1,1 stop,36h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,052",16:10,15:40+1,2 stops,30h 30m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,052",16:10,15:40+1,2 stops,30h 30m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,067",16:10,20:25+1,2 stops,35h 15m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,067",16:10,20:25+1,2 stops,35h 15m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,067",16:10,20:25+1,2 stops,35h 15m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,067",16:10,20:25+1,2 stops,35h 15m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,067",16:10,20:25+1,2 stops,35h 15m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪4,067",15:40,20:25+1,2 stops,35h 45m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,067",15:40,20:25+1,2 stops,35h 45m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,084",07:00,13:40+1,2 stops,37h 40m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,084",07:00,13:40+1,2 stops,37h 40m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,107",07:55,13:20+1,2 stops,36h 25m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,107",07:55,13:20+1,2 stops,36h 25m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,107",05:15,13:20+1,2 stops,39h 05m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,107",05:15,13:20+1,2 stops,39h 05m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,109",17:10,20:25+1,2 stops,34h 15m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,109",17:10,20:25+1,2 stops,34h 15m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,138",07:00,13:40+1,2 stops,37h 40m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,343",17:10,20:25+1,2 stops,34h 15m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,"₪4,447",14:30,18:50+1,1 stop,35h 20m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,"₪4,447",09:15,14:25+1,1 stop,36h 10m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,"₪4,451",14:30,14:25+1,1 stop,30h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,584",07:00,12:41+1,2 stops,36h 41m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air Europa,"₪4,682",16:05,17:50+1,1 stop,32h 45m,Basic Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,752",16:20,15:40+1,2 stops,30h 20m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Condor","₪4,767",16:20,14:05+1,1 stop,28h 45m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,990",16:20,15:40+1,2 stops,30h 20m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"SWISS, Air Canada","₪5,339",05:20,20:27,2 stops,22h 07m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"SWISS, Air Canada","₪5,362",05:20,22:21,2 stops,24h 01m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,"₪5,549",06:50,19:35,1 stop,19h 45m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air Europa,"₪5,757",16:05,12:55+1,1 stop,27h 50m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,036",09:05,21:05,1 stop,19h 00m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,036",09:05,23:05,1 stop,21h 00m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,099",03:10,15:20,1 stop,19h 10m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,099",03:10,16:55,1 stop,20h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,099",03:10,18:10,1 stop,22h 00m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,215",03:10,14:55,1 stop,18h 45m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,279",05:15,15:10,1 stop,16h 55m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,282",07:50,17:00,1 stop,16h 10m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,285",05:15,15:10,1 stop,16h 55m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,300",07:50,16:00,1 stop,15h 10m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,300",07:50,19:10,1 stop,18h 20m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,300",07:50,20:55,1 stop,20h 05m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,300",07:50,21:45,1 stop,20h 55m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,308",05:15,15:50,1 stop,17h 35m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,308",05:15,19:30,1 stop,21h 15m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,308",05:15,19:30,1 stop,21h 15m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,319",09:05,19:35,1 stop,17h 30m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,342",09:05,18:10,1 stop,16h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,355",05:15,16:51,2 stops,18h 36m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,355",05:15,16:51,2 stops,18h 36m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,355",05:15,17:01,2 stops,18h 46m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,355",05:15,17:01,2 stops,18h 46m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,378",03:10,13:55,1 stop,17h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,378",03:10,19:35,1 stop,23h 25m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,394",11:35,20:27,1 stop,15h 52m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,394",11:35,07:22+1,1 stop,26h 47m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,418",16:05,10:50+1,1 stop,25h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,425",05:15,16:00,2 stops,17h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,425",05:15,16:00,2 stops,17h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,425",05:15,19:10,2 stops,20h 55m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,425",05:15,19:10,2 stops,20h 55m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,425",05:15,19:10,2 stops,20h 55m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,465",07:50,19:30,2 stops,18h 40m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,466",05:15,20:10,2 stops,21h 55m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,466",05:15,20:10,2 stops,21h 55m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,473",07:50,21:05,2 stops,20h 15m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,473",07:50,21:05,2 stops,20h 15m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,484",05:15,16:55,2 stops,18h 40m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,484",05:15,16:55,2 stops,18h 40m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,484",05:15,18:10,2 stops,19h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,484",05:15,18:10,2 stops,19h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,484",05:15,21:05,2 stops,22h 50m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,484",05:15,21:05,2 stops,22h 50m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,484",05:15,21:05,2 stops,22h 50m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,484",05:15,21:05,2 stops,22h 50m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,484",05:15,21:05,2 stops,22h 50m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,498",05:15,17:00,2 stops,18h 45m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,617",05:15,19:10,2 stops,20h 55m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,617",05:15,19:10,2 stops,20h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,617",05:15,19:10,2 stops,20h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,624",07:50,19:30,2 stops,18h 40m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,682",07:50,17:00,1 stop,16h 10m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,699",07:50,16:00,1 stop,15h 10m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,699",07:50,19:10,1 stop,18h 20m,Upper Class
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,699",07:50,20:55,1 stop,20h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,699",07:50,21:45,1 stop,20h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,930",06:50,15:20,1 stop,15h 30m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,930",06:50,16:55,1 stop,17h 05m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,930",06:50,18:10,1 stop,18h 20m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,930",06:50,19:35,1 stop,19h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,930",06:50,21:05,1 stop,21h 15m,Economy Classic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪2,901",12:40,19:00+2,2 stops,61h 20m,Business Leisure
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪2,901",12:40,19:00+2,2 stops,61h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,236",11:50,19:00+2,2 stops,62h 10m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",18:25,19:00+2,2 stops,55h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,626",18:25,19:00+2,2 stops,55h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Ethiopian Air,"₪4,016",00:45,19:00+1,2 stops,49h 15m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,034",01:05,15:40+1,2 stops,45h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,034",01:05,15:40+1,2 stops,45h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,034",01:05,15:40+1,2 stops,45h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,034",01:05,15:40+1,2 stops,45h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,034",01:05,15:40+1,2 stops,45h 35m,Economy Classic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,075",01:05,13:40+1,2 stops,43h 35m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,075",01:05,13:40+1,2 stops,43h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,075",01:05,13:40+1,2 stops,43h 35m,Business Leisure
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,075",01:05,13:40+1,2 stops,43h 35m,Business Leisure
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,075",01:05,13:40+1,2 stops,43h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,075",01:05,20:25+1,2 stops,50h 20m,Economy Classic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,075",01:05,20:25+1,2 stops,50h 20m,Economy Classic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,082",16:10,15:40+2,2 stops,54h 30m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,082",16:10,15:40+2,2 stops,54h 30m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,082",16:10,15:40+2,2 stops,54h 30m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,082",16:10,15:40+2,2 stops,54h 30m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,289",07:00,20:25+1,2 stops,44h 25m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,289",07:00,20:25+1,2 stops,44h 25m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,344",07:00,13:40+2,2 stops,61h 40m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Condor","₪4,767",07:55,14:05+1,1 stop,37h 10m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,404",03:10,21:05,1 stop,24h 55m,Business Leisure
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,561",05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,561",05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,561",05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,561",05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,561",05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,561",05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,561",05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic","₪6,583",03:10,23:05,1 stop,26h 55m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,609",16:05,15:50+1,2 stops,30h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,609",16:05,15:50+1,2 stops,30h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,609",16:05,19:30+1,2 stops,34h 25m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,609",16:05,19:30+1,2 stops,34h 25m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,617",16:05,15:50+1,2 stops,30h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,741",05:15,19:35,2 stops,21h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,741",05:15,19:35,2 stops,21h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,741",05:15,19:35,2 stops,21h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,741",05:15,19:35,2 stops,21h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,844",16:05,15:20+1,2 stops,30h 15m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪6,930",06:50,23:05,1 stop,23h 15m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪7,028",05:15,19:31,2 stops,21h 16m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,244",06:25,18:10,1 stop,18h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,344",03:30,13:15,1 stop,16h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,14:25,1 stop,15h 00m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,16:10,1 stop,16h 45m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,17:10,1 stop,17h 45m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,18:45,1 stop,19h 20m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,19:30,1 stop,20h 05m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,20:15,1 stop,20h 50m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,21:10,1 stop,21h 45m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,22:45,1 stop,23h 20m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,348",06:25,23:00,1 stop,23h 35m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,478",09:05,20:15,1 stop,18h 10m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,478",09:05,23:00,1 stop,20h 55m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪9,727",00:20,05:55,nonstop,12h 35m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,EL AL,"₪9,850",03:10,13:45,1 stop,17h 35m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,884",05:30,15:05,1 stop,16h 35m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,884",03:30,15:05,1 stop,18h 35m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,884",05:30,18:55,1 stop,20h 25m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪9,956",06:25,18:10,1 stop,18h 45m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,008",06:30,21:15,1 stop,21h 45m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,017",03:30,18:55,1 stop,22h 25m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,032",06:55,21:10,2 stops,21h 15m,Refundable Premium
